ID,Name,BirthDate,Sex,DateTime,TimeBase,LPF,HPF,MainsFilter
00001b,sinewave,1,Laki-Laki,03/09/2022 11:01:21,50 mm/s,150 Hz,Off,Off


I,II,V1,V2,V3,V4,V5,V6
-0.0826518,0.7311503,-0.0291252,-0.2484703,-0.2357546,-0.2929751,-0.2246284,-0.2659543
-0.0778834,0.7565816,-0.0185442,-0.2426577,-0.2347104,-0.2887519,-0.2315315,-0.2808046
-0.0794729,0.7438660,-0.0280730,-0.2347024,-0.2490075,-0.2935123,-0.2474181,-0.2680810
-0.0953674,0.7263819,-0.0344245,-0.2346961,-0.2458223,-0.2966849,-0.2490012,-0.2490012
-0.0953674,0.7375081,-0.0286039,-0.2400017,-0.2288755,-0.2765592,-0.2256966,-0.2447701
-0.0667572,0.7327398,-0.0381279,-0.2304522,-0.2368100,-0.2479362,-0.2129682,-0.2368100
-0.0349681,0.6945928,-0.0598145,-0.2139918,-0.2426020,-0.2235285,-0.2251180,-0.2282969
-0.0286102,0.6484985,-0.0687885,-0.2023029,-0.2213764,-0.2007135,-0.2293237,-0.2245553
-0.0158946,0.6055832,-0.0729942,-0.1794879,-0.1906141,-0.1699511,-0.2001508,-0.1906141
0.0238419,0.5578995,-0.0925525,-0.1497730,-0.1561308,-0.1243416,-0.1513624,-0.1291100
0.0333786,0.4863739,-0.1099857,-0.1211119,-0.1195224,-0.0893227,-0.1147540,-0.0877333
0.0079473,0.3894170,-0.1088699,-0.0802596,-0.0818491,-0.0754913,-0.0897964,-0.0611862
0.0095367,0.2908707,-0.0987371,-0.0319799,-0.0335693,-0.0431061,-0.0494639,-0.0272115
0.0095367,0.1859665,-0.0843620,-0.0001208,0.0205421,0.0189527,0.0189527,0.0030581
-0.0095367,0.0762939,-0.0620429,0.0237878,0.0635242,0.0698821,0.0698821,0.0301456
0.0031789,-0.0047684,-0.0296656,0.0720596,0.1038488,0.0959015,0.0752385,0.0625229
0.0270208,-0.0842412,-0.0047032,0.1224534,0.1367585,0.1240428,0.0922537,0.1049693
0.0317891,-0.1891454,0.0255680,0.1463668,0.1511351,0.1717981,0.1590824,0.1654402
0.0476837,-0.2924601,0.0627295,0.1660442,0.1724021,0.1994228,0.1930650,0.2041912
0.0429153,-0.3910065,0.0829268,0.1767047,0.2164412,0.2180306,0.1941888,0.2021360
0.0190735,-0.4816055,0.1100000,0.1926517,0.2530511,0.2753035,0.2514617,0.2371566
0.0460943,-0.5578995,0.1407893,0.2250306,0.2552303,0.3172191,0.3076824,0.2965562
0.0810623,-0.6469091,0.1366218,0.2431154,0.2383471,0.2876202,0.2923886,0.2844413
0.0588099,-0.7311503,0.1403793,0.2341572,0.2452834,0.2691253,0.2770726,0.2611780
0.0286102,-0.7692973,0.1727136,0.2442392,0.2760283,0.3046385,0.3125858,0.2966913
0.0286102,-0.7851919,0.1986853,0.2829266,0.3004106,0.3178946,0.3353786,0.3163052
0.0270208,-0.8010864,0.2092918,0.3141960,0.3237327,0.3062487,0.3348589,0.3046592
